user_id,item_id,score
117,1918,0
117,14849,0
117,782,1
117,6627,1
117,6032,1
117,13757,1
117,1569,1
118,1377,1
118,11764,1
118,14537,1
118,3896,1
118,15743,0
118,593,1
118,14699,1
118,122,1
118,8234,1
118,8799,1
118,98,0
118,17319,1
118,3331,1
118,442,1
118,595,0
118,14865,1
118,11531,1
118,8108,1
118,4323,1
118,14058,1
118,15794,1
118,15525,0
118,2466,1
118,4785,1
118,9691,0
118,996,1
118,3706,1
118,8301,1
118,4381,1
118,14278,1
118,15199,1
118,6493,1
118,2460,0
118,15738,1
118,1412,0
118,8625,1
118,2511,0
118,1427,1
118,10269,1
118,15765,1
118,7924,1
118,3003,1
118,2797,1
118,1626,1
118,14266,1
118,13019,1
118,3682,0
118,7810,0
118,9708,1
118,7934,1
118,14712,1
118,14693,1
118,4391,0
118,6205,1
118,5155,1
118,15883,1
118,7814,1
118,2120,1
118,708,0
118,9459,1
118,182,1
118,854,0
118,6266,1
118,2349,1
118,8254,1
118,7474,1
118,1248,1
118,7450,1
118,5872,1
118,14713,1
118,15519,1
118,812,1
118,2464,0
118,14705,1
118,12330,1
118,7907,1
118,5351,1
118,289,1
118,3095,1
118,2471,0
118,7921,0
118,6468,1
118,2841,0
118,796,1
118,15764,0
118,9171,1
118,15727,1
118,15881,1
118,8390,0
118,15941,1
118,3910,1
118,6274,1
118,12434,1
118,9420,1
118,11412,1
118,1,1
118,14685,1
118,1012,1
118,2516,1
118,4982,1
118,1434,1
118,16397,1
118,15650,1
118,8183,1
118,105,1
118,1299,1
118,3640,1
118,15808,1
118,10274,1
118,373,1
118,6489,1
118,11434,1
118,6482,1
118,3907,1
118,569,1
118,14050,1
118,804,1
118,14803,1
118,691,1
118,7839,1
118,9639,1
118,11902,1
118,1599,1
118,7463,1
118,4042,1
118,13457,1
118,2037,1
118,11433,0
118,13909,1
118,4012,1
118,8306,1
118,2975,0
118,13958,1
118,10281,1
118,6709,1
118,3402,1
118,5901,1
118,16480,1
118,2470,1
118,8912,1
118,16085,1
118,4989,0
118,5011,1
118,2468,1
118,8988,1
118,2027,1
118,1973,1
118,6268,1
118,3871,1
118,419,0
118,3019,1
118,3884,1
118,14420,1
118,10406,1
118,5819,1
118,178,1
118,405,1
118,5994,1
118,16278,1
118,9470,1
118,15651,1
118,3988,0
118,13932,0
118,12936,1
118,3596,1
118,12567,1
118,29,1
118,2462,1
118,1999,1
118,5903,1
118,5682,1
118,1510,1
118,4040,1
118,1631,0
118,2962,1
118,3920,1
118,14688,1
118,15921,1
118,2997,1
118,12203,1
118,10245,1
118,5880,0
118,6415,1
118,7789,1
118,12981,1
118,11454,1
118,14709,1
118,10248,1
118,10247,1
118,5083,1
118,4004,1
118,1252,1
118,7877,0
118,14872,1
118,11220,1
118,15704,1
118,15733,0
118,1036,1
118,12527,1
118,3009,1
118,901,0
118,8878,1
118,16412,1
118,4384,1
118,2497,0
118,14760,1
118,15070,1
118,9132,1
118,1459,1
118,6509,1
118,1217,1
118,12985,1
118,768,1
118,13995,1
118,10904,1
118,12329,1
118,3315,1
118,177,0
118,3951,0
118,2507,1
118,9004,1
118,15901,0
118,14106,1
118,7918,1
118,3127,1
118,11788,1
118,396,1
118,1662,1
118,120,1
118,793,1
118,12995,1
118,2496,0
118,8389,1
118,2523,0
118,3999,1
118,15223,1
118,10282,1
118,2731,0
118,7484,1
118,8777,1
118,14802,1
118,14869,0
118,13024,1
118,3857,1
118,4696,1
118,14864,1
118,116,1
118,661,1
118,10272,1
118,14927,0
118,15776,1
118,2469,1
118,106,1
118,12397,0
118,4021,1
118,15882,1
118,5026,1
118,13940,0
118,8326,1
118,8869,1
118,12318,1
118,974,1
118,9676,1
118,1503,1
118,16653,1
118,14268,1
118,7923,1
118,488,1
118,12711,1
118,7522,1
118,2832,1
118,8249,1
118,10270,1
118,2508,1
118,2959,1
118,8818,1
118,12319,1
119,8921,1
119,15831,1
119,431,1
119,1104,1
119,7919,1
119,6506,1
119,1955,1
119,15064,1
119,13926,1
119,9473,1
119,15147,1
119,10245,1
119,13950,0
119,10246,1
119,4752,1
119,2470,0
119,3022,1
119,1424,1
119,2042,0
119,2478,1
119,1040,1
119,15927,1
119,13005,1
119,118,1
119,5373,0
119,1982,1
119,15928,1
119,12936,1
119,13954,1
119,11420,0
119,1018,1
119,14053,0
119,2841,0
119,5257,1
119,50,1
119,6201,1
119,15738,1
119,8807,1
119,2954,1
119,6097,1
119,1020,1
119,8057,1
119,2498,1
119,14290,0
119,1449,1
119,11775,1
119,14853,1
119,1949,1
119,3895,1
119,1016,1
119,4620,1
119,3002,1
119,3922,0
119,432,1
119,9465,1
119,229,1
119,13830,1
119,13827,1
119,4029,1
119,2520,1
119,2069,1
119,827,1
119,12976,0
119,14869,1
119,9695,0
119,3918,1
119,10249,1
119,12333,1
119,14803,1
119,5660,1
119,169,1
119,11458,1
119,6023,0
119,2482,0
119,13969,0
119,12335,1
119,14876,1
119,3553,1
119,3893,1
119,3061,1
119,5119,1
119,2449,1
119,6237,1
119,3903,1
119,13470,1
119,2952,1
119,282,1
119,1376,1
119,8778,1
119,2761,1
119,7454,1
119,7458,1
119,9425,1
119,15721,1
119,3043,1
119,1924,1
119,15213,1
119,14918,0
119,5944,1
119,2513,1
119,3046,1
119,13826,1
119,8319,1
119,2964,1
119,13828,1
119,4042,1
119,4382,1
119,9443,1
119,14011,0
119,500,1
119,13057,1
119,2765,0
119,11421,1
119,3972,1
119,4019,0
119,14573,1
119,14139,1
119,4919,1
119,16521,1
119,8253,1
119,7471,1
119,10382,1
119,15033,1
119,15252,1
119,15862,1
119,14732,1
119,13441,1
119,14537,0
119,1006,1
119,7880,1
119,12706,1
119,8698,1
119,14845,0
119,9678,1
119,6208,1
119,8803,1
119,8683,0
119,3898,0
119,10282,1
119,14934,0
119,4066,0
119,12995,1
119,243,1
119,455,1
119,11323,1
119,8366,1
119,8780,0
119,1185,1
119,4669,1
119,13542,1
119,2496,1
119,2965,0
119,14922,1
119,12312,1
119,14271,1
119,8655,0
119,11696,1
119,4398,1
119,994,1
119,14566,1
119,34,1
119,4004,1
119,4016,1
119,3909,1
119,13649,1
119,14250,1
119,14021,1
119,9665,0
119,12963,1
119,164,1
119,3920,1
119,14750,1
119,8301,0
119,390,1
119,8219,1
119,8320,1
119,14110,1
119,9224,1
119,16530,1
119,11208,1
119,8989,1
119,8880,1
119,13990,1
119,11780,1
119,14990,1
119,6477,1
119,2820,0
119,8318,1
119,12329,1
119,8986,1
119,8879,1
119,13469,1
119,72,1
119,8354,1
119,14705,1
119,1017,0
119,8327,0
119,2044,0
119,5904,1
119,12941,1
119,15253,1
119,8935,1
119,1975,1
119,6260,1
119,2798,1
119,15018,1
119,13015,1
119,14001,1
119,3938,1
119,8343,1
119,2125,1
119,13691,0
119,7896,0
119,7926,1
119,1299,1
119,3719,1
119,5655,1
119,13440,0
119,16476,1
119,8360,1
119,11424,1
119,14949,1
119,2508,1
119,11436,1
119,14788,1
119,2730,0
119,3864,0
119,12623,1
119,401,1
119,939,1
119,8251,1
119,15779,1
119,2801,1
119,1940,1
119,558,1
119,14713,0
119,2102,1
119,13981,0
119,959,1
119,4359,1
119,2997,1
119,357,0
119,80,1
119,11773,1
119,12330,1
119,4069,1
119,2725,0
119,4993,1
119,13829,1
119,108,1
119,2057,0
119,1557,1
119,8307,0
119,10244,1
119,14211,1
119,8246,1
119,8252,1
119,14743,1
119,8779,1
119,7834,1
119,15925,0
119,202,0
119,9651,0
119,12310,1
119,8356,1
119,5818,1
119,1250,1
119,15215,1
119,14792,1
119,15825,1
119,4344,1
119,14351,1
119,15926,1
119,6474,1
119,7909,1
119,14005,0
119,6483,1
119,6437,1
119,14127,1
119,8789,1
119,1959,1
119,6578,1
119,17330,1
119,8355,1
119,3872,1
119,3503,1
119,14753,1
119,14012,1
119,2497,0
119,8387,1
119,8686,1
119,15214,1
119,15034,1
119,1249,1
119,14572,1
119,1445,1
119,9721,1
119,2018,0
119,14793,1
119,3519,1
119,16396,0
119,12965,1
119,14291,1
120,402,1
120,8242,1
120,1359,1
120,4468,1
120,5210,1
120,7955,1
120,11874,1
120,483,1
120,3535,1
120,933,1
120,15195,1
120,487,1
120,5625,1
120,2583,1
120,3931,1
120,1276,0
120,7457,1
120,5014,1
120,14994,1
120,13553,1
120,2,1
120,10279,1
120,379,1
120,1998,1
120,14733,0
120,14751,1
120,14693,1
120,13520,0
120,6266,1
120,1412,1
120,14111,1
120,7612,1
120,14998,1
120,11825,1
120,16488,1
120,669,1
120,8785,1
120,3899,1
120,1142,1
120,14066,1
120,6293,1
120,15772,0
120,14050,1
120,5572,1
120,3066,1
120,2048,1
120,1986,1
120,15312,1
120,9188,1
120,5925,1
120,55,1
120,492,1
120,14435,1
120,292,1
120,971,1
120,15018,1
120,11004,0
120,161,1
120,1128,1
120,12141,1
120,7914,1
120,14713,0
120,978,1
120,60,1
120,5176,1
120,2503,1
120,230,1
120,3952,1
120,14922,0
120,15777,1
120,9152,1
120,12316,1
120,7600,1
120,4630,1
120,3898,1
120,5344,1
120,10328,1
120,5158,1
120,12646,1
120,2117,0
120,9142,1
120,16420,1
120,3929,1
120,15310,0
120,5595,1
120,14779,1
120,4874,1
120,6088,1
120,14580,1
120,5223,0
120,13173,1
120,2752,1
120,6288,1
120,8318,1
120,14149,1
120,16656,1
120,11497,1
120,12329,1
120,3684,1
120,3901,0
120,5022,1
120,8081,1
120,2471,0
120,2806,1
120,14992,1
120,1665,1
120,3968,0
120,12073,1
120,2736,1
120,13511,1
120,342,0
120,7998,1
120,3939,1
120,961,1
120,15313,1
120,1520,1
120,8346,1
120,7859,0
120,9282,1
120,8698,1
120,5198,0
120,1515,1
120,6461,1
120,4004,1
120,14144,1
120,14801,1
120,3906,1
120,12349,1
120,2470,1
120,6505,1
120,5620,1
120,14774,1
120,6545,1
120,5957,1
120,10276,1
120,7619,1
120,5137,1
120,15354,0
120,9661,1
120,14869,1
120,4998,0
120,142,1
120,4452,1
120,1822,1
120,9318,0
120,13053,1
120,237,0
120,14997,1
120,14056,0
120,9095,1
120,8779,1
120,15717,1
120,2432,1
120,17340,1
120,14991,0
120,15259,1
120,4392,1
120,10778,1
120,6520,1
120,3954,1
120,8807,1
120,11373,1
120,14709,1
120,7985,1
120,14995,1
120,1175,1
120,8250,1
120,1915,1
120,1156,1
120,8342,1
120,5074,1
120,14845,1
120,15197,1
120,781,1
120,14117,1
120,6041,1
120,6509,1
120,5016,1
120,3243,1
120,3955,0
120,5532,1
120,6050,0
120,14454,1
120,10265,1
120,14999,1
120,15638,1
120,13515,1
120,15031,1
120,102,1
120,15311,1
120,13499,0
120,11098,1
120,12484,1
120,5063,1
120,2379,1
120,14455,0
120,5627,1
120,3895,1
120,15602,1
120,11865,1
120,3027,1
120,13755,1
120,2507,0
120,1375,0
120,2491,1
120,14864,1
120,8320,1
120,4047,0
120,29,1
120,5205,1
120,8008,1
120,13156,1
120,9733,0
120,2988,1
120,719,1
120,2458,1
120,2797,1
120,2074,1
120,12340,1
120,1467,1
120,12332,1
120,453,1
120,57,1
120,14731,1
120,15877,1
120,6462,1
120,9153,1
120,14746,1
120,12366,1
120,1994,1
120,14788,1
120,8796,1
120,1942,1
120,1063,1
120,14716,1
120,9029,1
120,10869,1
120,3907,1
120,14907,1
120,4148,1
120,3868,0
120,3286,1
120,5669,1
120,5709,0
120,16279,1
120,14342,0
120,2529,1
120,13542,1
120,14865,1
120,7846,1
120,3882,1
120,229,1
120,14600,1
120,14996,1
120,1358,0
120,15070,1
120,12343,1
120,15864,1
120,9701,1
121,5109,1
121,7978,1
121,701,1
121,8326,1
121,11512,1
121,14296,1
121,6257,1
121,8795,1
121,7936,1
121,10258,1
121,2463,1
121,1925,1
121,717,0
121,15823,1
121,3902,1
121,1439,0
121,14798,0
121,10257,1
121,2736,1
121,4040,1
121,4398,0
121,3008,1
121,3926,1
121,14050,1
121,5607,1
121,56,1
121,841,1
121,13468,1
121,3963,1
121,14752,1
121,9169,1
121,1502,1
121,4677,1
121,14713,1
121,7617,0
121,4376,0
121,13475,1
121,15828,1
121,14224,1
121,545,1
121,14949,0
121,689,1
121,3671,1
121,4505,1
121,14444,0
121,2496,1
121,3533,1
121,5536,1
121,4020,1
121,1572,1
121,1560,1
121,2460,0
121,4385,0
121,65,1
121,14792,1
121,12920,1
121,7814,0
121,15479,1
121,14064,0
121,11184,1
121,47,1
121,4957,1
121,3955,0
121,3869,1
121,1520,1
121,7976,1
121,5437,1
121,436,1
121,14922,1
121,1351,1
121,14290,1
121,2827,1
121,14254,1
121,12740,1
121,88,1
121,8253,1
121,2584,1
121,14521,1
121,8793,1
121,5042,1
121,14268,0
121,1413,1
121,7556,1
121,13171,1
121,5062,1
121,13189,1
121,10254,1
121,11251,1
121,2119,1
121,4824,1
121,13441,1
121,2515,0
121,15563,1
121,1823,1
121,2471,1
121,4542,1
121,7512,1
121,13177,1
121,1632,1
121,14250,0
121,6282,1
121,4372,1
121,12369,1
121,3944,1
121,5134,1
121,1374,1
121,14221,0
121,14105,1
121,7819,1
121,2351,1
121,4056,1
121,44,1
121,1155,1
121,15079,1
121,3903,1
121,7561,1
121,463,0
121,11796,1
121,325,1
121,947,1
121,8174,1
121,86,1
121,10279,1
121,14800,1
121,8865,1
121,2472,0
121,8699,1
121,14751,1
121,14746,1
121,15397,1
121,6468,1
121,14251,1
121,2727,1
121,4380,1
121,4730,0
121,12360,1
121,1958,1
121,11863,1
121,3119,1
121,5469,1
121,4039,1
121,223,1
121,77,1
121,263,1
121,12956,1
121,5460,1
121,10252,1
121,2517,1
121,2493,1
121,11493,1
121,3920,1
121,3904,1
121,4062,0
121,14709,1
121,15224,1
121,14222,1
121,4011,1
121,68,0
121,7538,1
121,3240,1
121,11378,1
121,899,1
121,14202,1
121,14405,1
121,16388,1
121,4653,0
121,8777,1
121,3855,1
121,14391,1
121,2982,1
121,6510,1
121,11436,1
121,4717,1
121,14615,1
121,13477,1
121,14208,1
121,14794,1
121,14045,1
121,14291,1
121,946,1
121,11809,1
121,11874,1
121,320,1
121,764,1
121,6199,1
121,14263,0
121,4661,1
121,12311,1
121,15829,1
121,182,1
121,7626,1
121,5980,1
121,853,1
121,13470,1
121,14269,1
121,5115,1
121,2994,1
121,14281,1
121,3997,1
121,7870,1
121,3528,1
121,4086,0
121,12669,1
121,4685,1
121,14799,1
121,11534,1
121,934,1
121,8851,1
121,4727,1
121,15893,1
121,12397,1
121,14788,0
121,10911,1
121,454,1
121,11963,1
121,8246,1
121,366,1
121,11878,1
121,3884,1
121,14282,0
121,11186,1
121,987,1
121,5576,1
121,17,1
121,52,1
121,444,1
121,15223,1
121,14113,1
121,15877,1
121,2997,1
121,14215,0
121,2022,1
121,15518,1
121,15596,1
121,2,1
121,8149,1
121,4993,1
121,4688,0
121,368,0
121,11877,1
121,13474,0
121,490,1
121,11883,1
121,16383,1
121,11439,1
121,14258,0
121,9373,1
121,15833,1
121,6209,1
121,14279,1
121,608,0
121,6745,1
121,14270,0
121,14253,0
121,3626,1
121,738,0
121,15481,1
121,3979,1
121,1263,1
121,2008,1
121,2026,1
121,13658,1
121,8051,1
121,12345,0
121,12738,1
121,15222,1
121,15895,1
121,3867,1
121,13972,1
121,2499,0
121,744,1
121,2494,0
121,144,1
121,5198,1
121,14203,0
121,14865,1
121,4382,1
121,9129,1
121,1168,1
121,14261,1
121,4148,1
121,14243,1
121,1938,1
121,876,0
121,9127,1
121,7618,1
121,2480,0
121,2524,0
121,170,0
121,3978,1
121,3913,1
121,3885,0
121,7825,1
121,13192,1
121,49,1
121,2740,1
121,13741,1
121,14066,1
121,6323,1
121,15794,1
121,4117,1
121,10760,1
121,14727,1
121,8243,1
121,16517,1
121,14481,1
121,15764,1
121,16410,1
121,13469,1
121,1505,1
121,4274,1
121,17395,1
121,14266,1
121,7934,1
121,11426,0
121,11505,1
122,12315,1
122,8688,1
122,750,0
122,11443,1
122,14220,0
122,41,1
122,10895,1
122,5124,0
122,12328,1
122,8401,1
122,14751,1
122,8798,1
122,4066,1
122,2466,1
122,14283,1
122,1595,1
122,4987,1
122,14995,1
122,14793,1
122,8375,1
122,1717,1
122,2987,0
122,4273,1
122,15799,0
122,6213,1
122,2551,1
122,14882,1
122,17022,0
122,14710,0
122,354,1
122,14206,1
122,14677,1
122,15744,1
122,8250,0
122,76,1
122,15964,0
122,12327,1
122,14083,0
122,4281,0
122,3878,0
122,14745,1
122,3680,1
122,144,1
122,2993,1
122,14713,1
122,1621,1
122,7908,1
122,881,0
122,8941,1
122,12909,1
122,4723,1
122,17343,1
122,13129,1
122,4148,1
122,17371,0
122,951,1
122,993,1
122,2530,0
122,14711,1
122,4754,0
122,518,1
122,4358,1
122,1565,1
122,5363,1
122,1554,0
122,2544,1
122,1998,1
122,15737,0
122,2569,1
122,8729,0
122,12956,1
122,500,1
122,12567,1
122,2462,1
122,13984,1
122,14217,0
122,8307,1
122,9469,0
122,3968,0
122,14975,1
122,2775,1
122,6496,1
122,1340,1
122,1299,1
122,1366,1
122,10689,1
122,65,0
122,5966,1
122,4997,1
122,10442,1
122,5477,1
122,2514,1
122,5900,1
122,11514,1
122,5956,0
122,15132,1
122,6224,1
122,2769,1
122,14996,0
122,6073,1
122,14731,1
122,7505,1
122,4012,0
122,2010,1
122,3889,0
122,487,1
122,17320,0
122,16112,1
122,610,0
122,8875,1
122,2060,0
122,9760,1
122,1314,1
122,3512,1
122,12944,1
122,6097,1
122,7917,1
122,1188,1
122,14076,0
122,79,1
122,3973,1
122,5137,1
122,3722,1
122,866,1
122,14271,0
122,16088,1
122,5148,1
122,17550,0
122,2491,1
122,4664,1
122,14709,1
122,3858,1
122,14261,1
122,3328,1
122,16501,1
122,5906,1
122,3101,1
122,11191,1
122,1937,1
122,10272,0
122,5042,1
122,14744,1
122,14872,1
122,10246,1
122,15848,1
122,3007,1
122,9429,1
122,3854,1
122,3869,1
122,4315,1
122,8319,1
122,2223,1
122,3014,1
122,12322,1
122,5135,1
122,1207,1
122,15921,0
122,15733,1
122,2112,0
122,7887,0
122,8801,1
122,1016,1
122,17376,1
122,4998,0
122,13021,1
122,2714,0
122,1571,1
122,404,1
122,14985,1
122,2114,0
122,8376,0
122,1515,1
122,12912,0
122,14273,1
122,7907,1
122,15153,1
122,14774,1
122,4028,1
122,5938,1
122,15802,1
122,7844,1
122,14284,0
122,5855,1
122,1053,1
122,435,1
122,89,0
122,15895,0
122,64,1
122,7929,1
122,12463,0
122,413,1
122,5221,1
122,13439,1
122,2482,1
122,117,1
122,12325,1
122,14949,0
122,13727,1
122,2494,0
122,1461,1
122,4669,1
122,5081,1
122,12566,1
122,17412,0
122,8739,1
122,14894,1
122,3913,1
122,8243,1
122,814,1
122,895,1
122,10283,1
122,8256,1
122,15800,1
122,15618,1
122,8977,1
122,3974,1
122,7512,1
122,15801,1
122,999,1
122,3856,0
122,2475,0
122,14952,1
122,8251,1
122,3404,1
122,14039,1
122,817,1
122,2513,0
122,11434,1
122,876,1
122,14892,1
122,1977,1
122,2999,1
122,14737,1
122,5086,1
122,13742,1
122,4011,1
122,9461,1
122,8320,0
122,15899,1
122,4049,0
122,7872,1
122,12930,0
122,14274,0
122,6470,1
122,6297,1
122,4660,1
122,14264,0
122,16283,1
122,791,1
122,6201,1
122,14712,1
122,3938,1
122,1612,1
122,9215,1
122,15760,1
122,14263,1
122,11441,1
122,6477,1
122,8326,1
122,8831,1
122,11713,1
122,3953,0
122,10754,1
122,250,1
122,11302,1
122,9030,0
122,7476,1
122,4280,1
122,6258,1
122,15060,1
122,3855,0
122,14893,1
122,12533,1
122,95,1
122,14752,1
122,14559,1
122,453,1
122,3951,1
122,14869,0
122,2804,1
122,3265,0
122,10245,0
122,12948,1
122,14262,1
122,3084,0
122,16512,1
122,3849,1
122,15716,1
122,2748,1
122,6142,1
122,10267,1
122,2016,0
122,16476,1
122,12414,1
122,1220,1
122,16509,0
122,2834,1
122,1374,1
122,4335,0
122,124,1
122,3075,1
122,15829,1
122,6723,1
122,2095,1
122,761,1
122,888,0
122,3891,1
122,14908,0
122,3057,0
122,3227,1
122,17581,0
122,14449,1
122,14285,0
122,4106,1
122,113,1
122,4376,0
122,11433,1
122,4999,1
122,902,1
122,14111,1
122,15795,1
122,12675,1
122,9013,1
122,11979,1
122,4393,1
122,4491,0
122,9788,1
122,8306,0
122,449,1
122,8696,0
122,140,1
122,9413,0
122,3893,1
122,14735,1
122,8344,0
122,2984,1
122,17593,1
122,12337,1
122,4386,1
122,10761,1
122,14909,1
122,17366,1
122,1315,1
122,991,1
122,1236,0
122,11044,1
122,15851,0
122,2817,1
122,12504,1
122,8878,1
122,894,0
123,15808,1
123,2396,1
123,16517,0
123,4012,0
123,1381,1
123,3857,0
123,2292,1
123,15726,1
123,3420,1
123,13914,1
123,13951,0
123,3006,1
123,15739,1
123,4377,0
123,14711,0
123,11773,0
123,8908,0
123,2221,1
123,16558,0
123,540,1
123,16534,0
123,1965,1
123,6063,1
123,2485,1
123,2835,0
123,8797,1
123,9038,1
123,9037,1
123,4315,1
123,15423,1
123,15954,1
123,3959,1
123,5159,0
123,16378,1
123,933,1
123,11099,0
123,2427,0
123,4113,1
123,8378,0
123,214,0
123,15227,1
123,2841,1
123,15321,1
123,14710,1
123,8255,1
123,13483,0
123,15219,1
123,14799,1
123,8246,0
123,16560,1
123,8779,1
123,15728,0
123,15847,1
123,15814,1
123,15760,0
123,13829,1
123,479,1
123,16518,0
123,16089,0
123,4659,1
123,2182,0
123,9453,1
123,411,0
123,11532,1
123,4053,1
123,14685,1
123,2511,0
123,11420,1
123,8094,0
123,17495,1
123,7516,0
123,9035,1
123,14712,0
123,15220,1
123,15829,1
123,15838,1
123,518,1
123,13486,1
123,16086,1
123,15784,0
123,3953,0
123,15788,1
123,5895,1
123,15434,1
123,14255,1
123,8343,0
123,13113,1
123,13596,1
123,9455,1
123,6274,1
123,1792,1
123,13114,0
123,10341,1
123,13828,0
123,14889,1
123,14917,1
123,14731,0
123,10339,1
123,2015,0
123,1345,1
123,7906,1
123,2523,1
123,15725,0
123,6485,1
123,15894,1
123,11429,1
123,15008,1
123,6049,1
123,1557,1
123,7469,0
123,11697,1
123,11256,1
123,15839,1
123,9007,1
123,15787,1
123,8346,1
123,14546,1
123,300,0
123,15326,0
123,9746,1
123,16373,1
123,14305,1
123,16429,1
123,15733,0
123,2465,1
123,15724,1
123,10245,1
123,11102,1
123,371,1
123,13506,1
123,3075,1
123,4354,0
123,10943,1
123,14545,0
123,14257,1
123,2187,1
123,13484,1
123,5,1
123,7910,1
123,13000,1
123,16126,1
123,3090,1
123,1065,1
123,3104,0
123,14944,1
123,438,0
123,7529,1
123,1252,0
123,8231,1
123,1298,0
123,486,1
123,9016,0
123,6314,1
123,11507,1
123,2828,1
123,2506,0
123,14686,0
123,4381,1
123,2466,1
123,12310,1
123,8818,1
123,13830,1
123,14043,1
123,7508,0
123,3015,1
123,3356,0
123,2065,1
123,10306,1
123,7875,0
123,1441,1
123,14045,1
123,126,1
123,5058,1
123,15795,1
123,15397,1
123,10349,0
123,4841,1
123,14279,0
123,4385,0
123,11769,1
123,14713,1
123,12147,1
123,15395,1
123,8221,0
123,14132,1
123,6527,1
123,14941,0
123,405,0
123,15548,1
123,311,1
123,14688,1
123,4665,1
123,9039,0
123,11436,1
123,14798,0
123,12312,1
123,2260,0
123,4011,0
123,8875,1
123,666,1
123,15853,1
123,14849,1
123,5355,1
123,14927,0
123,3927,0
123,14684,0
123,3933,1
123,5106,1
123,8796,1
123,4950,1
123,14830,1
123,3988,0
123,15442,1
123,3321,1
123,8943,1
123,446,1
123,8244,1
123,3094,1
123,15396,1
123,2022,1
123,12311,0
123,14792,0
123,15324,1
123,13962,0
123,7450,1
123,13825,1
123,1064,1
123,12314,1
123,15771,1
123,13691,0
123,14639,1
123,9137,1
123,10274,1
123,455,0
123,4049,0
123,7599,0
123,13478,1
123,1560,0
123,14250,1
123,15123,1
123,1991,1
123,8932,1
123,15435,1
123,3012,0
123,14256,1
123,1959,1
123,3255,0
123,12316,0
123,15919,1
123,113,1
123,14211,1
123,13641,1
123,14540,1
123,7595,1
123,2842,1
123,15851,0
123,716,0
123,12937,1
123,16091,1
123,14460,1
123,2057,1
123,16536,0
123,9033,0
123,1627,1
123,1945,1
123,10248,1
123,8710,1
123,7929,1
123,782,1
123,9152,1
123,92,1
123,3966,1
123,5812,1
123,6263,1
123,8419,1
123,11787,1
123,14918,1
123,15502,1
123,4490,1
123,9002,1
123,13976,0
123,1248,0
123,4989,1
123,3895,0
123,13952,0
123,6479,1
123,4382,0
123,6079,1
123,10300,1
123,16088,1
123,1004,1
123,14968,1
123,15854,1
123,5767,1
123,13457,1
123,213,1
123,8196,0
123,8418,1
123,13752,0
123,11105,1
123,8651,0
123,7523,1
123,11433,0
123,11717,1
123,14755,1
123,410,1
123,461,0
123,4318,0
123,11727,1
123,8058,1
123,15779,0
123,14794,1
123,16090,1
123,14908,1
123,16272,1
123,14754,1
123,5481,1
123,5983,1
123,7500,1
123,4997,1
123,14756,1
123,10285,1
123,14016,0
123,4361,1
123,973,1
123,16520,1
123,14677,1
123,6202,1
123,7503,1
123,16564,1
123,4332,1
123,15436,1
123,13954,0
123,1440,1
123,8697,1
123,9099,1
123,15389,1
123,888,1
123,3859,1
123,2774,1
123,16098,0
123,4028,1
123,8327,1
123,2056,1
123,15503,1
123,14705,1
123,7905,1
123,903,1
123,7912,0
123,1018,1
123,1342,1
123,9696,0
123,12954,1
123,14687,1
123,8132,1
123,9221,1
123,15852,1
123,14802,0
123,12046,1
123,16559,1
123,230,1
123,6285,1
123,7921,1
123,14969,0
123,15925,1
123,2977,1
123,5148,1
123,11987,1
123,5897,1
123,3974,1
123,4000,1
123,16410,0
123,14029,1
123,3681,1
123,13048,0
123,328,0
123,15718,0
123,1299,1
123,8305,1
123,786,1
123,4394,0
123,2786,1
123,13986,0
123,15877,0
123,15802,1
123,15855,1
123,11104,1
123,1302,1
123,8351,1
123,13043,1
123,9031,1
123,8793,1
123,11101,1
123,7474,1
123,7532,0
123,8877,0
123,2516,0
123,7796,1
123,3980,1
123,8252,1
123,7524,1
123,15766,0
123,8319,0
123,8704,0
123,15895,0
123,3894,0
123,15786,0
123,7797,1
123,4768,0
123,14307,1
123,8321,1
123,3033,1
123,4001,0
123,17338,1
123,2171,0
123,1353,1
123,5097,1
123,3890,1
123,14856,1
123,15789,1
123,8158,1
123,7908,0
123,7837,1
123,6046,1
123,3913,1
123,3521,1
123,2463,1
123,3973,1
123,12318,1
123,6478,1
123,12522,1
123,4488,1
123,8414,1
123,464,0
123,3952,0
123,6291,1
123,15799,0
123,3059,1
123,12398,1
123,15325,0
123,16501,1
123,11103,1
123,2413,0
123,12484,1
123,3499,1
123,11778,1
123,15403,1
123,11758,1
123,15815,1
123,15961,1
123,15390,1
123,13107,1
123,15769,1
123,15744,0
123,652,0
123,3051,0
123,14306,1
123,13827,1
123,10268,0
123,105,1
123,12034,1
123,1658,1
123,14943,1
123,15231,1
123,10733,1
123,4662,1
123,9765,1
123,1316,1
123,1320,1
123,3360,1
123,8342,0
123,3914,1
124,1207,1
124,4827,1
124,11271,1
124,15389,1
124,2981,1
124,14679,1
124,1298,1
124,8797,1
124,1996,1
124,15799,1
124,16486,1
124,13998,0
124,11758,1
124,13517,0
124,14869,0
124,9678,1
124,1977,1
124,5109,1
124,3967,1
124,8811,1
124,8779,1
124,12925,1
124,16257,1
124,14864,1
124,3964,1
124,14683,0
124,15650,1
124,1054,1
124,5368,1
124,17316,0
124,8977,1
124,8217,0
124,4116,1
124,4685,1
124,7802,1
124,2985,1
124,15864,1
124,10340,1
124,977,1
124,1031,1
124,8988,0
124,1378,1
